Time            T               dT              flags          
1.6793278E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6793321E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6793365E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6793408E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6793452E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6793495E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6793538E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6793582E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6793625E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6793669E+11  2.5644350E+02  1.5300000E-01  0.0000000E+00 
1.6793712E+11  2.5644350E+02  1.5300000E-01  0.0000000E+00 
1.6793756E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6793799E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6793843E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6793886E+11  2.5651100E+02  1.5400000E-01  0.0000000E+00 
1.6793930E+11  2.5644350E+02  1.5300000E-01  0.0000000E+00 
1.6793973E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6794017E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6794060E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6794104E+11  2.5651100E+02  1.5400000E-01  0.0000000E+00 
1.6794147E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6794191E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6794234E+11  2.5644350E+02  1.5300000E-01  0.0000000E+00 
1.6794277E+11  2.5644350E+02  1.5300000E-01  0.0000000E+00 
1.6794321E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6794364E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6794408E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6794451E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6794495E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6794538E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6794582E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6794625E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6794669E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6794712E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6794756E+11  2.5651100E+02  1.5200000E-01  0.0000000E+00 
1.6794799E+11  2.5644300E+02  1.5200000E-01  0.0000000E+00 
1.6794843E+11  2.5650250E+02  1.5300000E-01  0.0000000E+00 
1.6794886E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6794930E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6794973E+11  2.5644350E+02  1.5300000E-01  0.0000000E+00 
1.6795016E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6795060E+11  2.5644350E+02  1.5300000E-01  0.0000000E+00 
1.6795103E+11  2.5644350E+02  1.5300000E-01  0.0000000E+00 
1.6795147E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6795190E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6795234E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6795234E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6795277E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6795321E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6795364E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6795408E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6795451E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6795495E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6795538E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6795582E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6795625E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6795669E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6795712E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6795755E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6795799E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6795842E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6795886E+11  2.5644350E+02  1.5300000E-01  0.0000000E+00 
1.6795929E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6795973E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6796016E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6796060E+11  2.5644300E+02  1.5200000E-01  0.0000000E+00 
1.6796103E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6796147E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6796190E+11  2.5644350E+02  1.5300000E-01  0.0000000E+00 
1.6796234E+11  2.5644350E+02  1.5300000E-01  0.0000000E+00 
1.6796277E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6796321E+11  2.5644350E+02  1.5300000E-01  0.0000000E+00 
1.6796364E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6796408E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6796451E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6796495E+11  2.5644350E+02  1.5300000E-01  0.0000000E+00 
1.6796538E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6796581E+11  2.5644350E+02  1.5300000E-01  0.0000000E+00 
1.6796625E+11  2.5651100E+02  1.5200000E-01  0.0000000E+00 
1.6796668E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6796712E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6796755E+11  2.5648150E+02  1.5300000E-01  0.0000000E+00 
1.6796799E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6796842E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6796886E+11  2.5651100E+02  1.5200000E-01  0.0000000E+00 
1.6796929E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6796973E+11  2.5651100E+02  1.5400000E-01  0.0000000E+00 
1.6797016E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6797060E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6797103E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6797103E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6797147E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6797190E+11  2.5651100E+02  1.5200000E-01  0.0000000E+00 
