Time T dT flags
1.4165035627E+11 2.5339200E+02 3.5700000E-01 0.0000000E+00
1.4165079097E+11 2.5341400E+02 3.5700000E-01 0.0000000E+00
1.4165122566E+11 2.5335400E+02 3.5600000E-01 0.0000000E+00
1.4165166035E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4165209504E+11 2.5345200E+02 3.5600000E-01 0.0000000E+00
1.4165252973E+11 2.5341400E+02 3.5700000E-01 0.0000000E+00
1.4165296442E+11 2.5338400E+02 3.5700000E-01 0.0000000E+00
1.4165339912E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4165383381E+11 2.5335400E+02 3.5600000E-01 0.0000000E+00
1.4165426850E+11 2.5338400E+02 3.5700000E-01 0.0000000E+00
1.4165470319E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4165513788E+11 2.5341400E+02 3.5700000E-01 0.0000000E+00
1.4165557258E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4165600727E+11 2.5342200E+02 3.5600000E-01 0.0000000E+00
1.4165644196E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4165687665E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4165731134E+11 2.5342200E+02 3.5600000E-01 0.0000000E+00
1.4165774604E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4165818073E+11 2.5341400E+02 3.5700000E-01 0.0000000E+00
1.4165861542E+11 2.5341400E+02 3.5700000E-01 0.0000000E+00
1.4165905011E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4165948480E+11 2.5345200E+02 3.5600000E-01 0.0000000E+00
1.4166198428E+11 2.5342200E+02 3.5600000E-01 0.0000000E+00
1.4166241897E+11 2.5342200E+02 3.5600000E-01 0.0000000E+00
1.4166285366E+11 2.5342200E+02 3.5700000E-01 0.0000000E+00
1.4166328835E+11 2.5335400E+02 3.5600000E-01 0.0000000E+00
1.4166372304E+11 2.5342200E+02 3.5600000E-01 0.0000000E+00
1.4166415773E+11 2.5342200E+02 3.5700000E-01 0.0000000E+00
1.4166459243E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4166502712E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4166546181E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4166589650E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4166633119E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4166676588E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4166720058E+11 2.5342200E+02 3.5700000E-01 0.0000000E+00
1.4166763527E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4166806996E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4166850465E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4166893934E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4166937403E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4166980872E+11 2.5335400E+02 3.5600000E-01 0.0000000E+00
1.4167024342E+11 2.5341400E+02 3.5700000E-01 0.0000000E+00
1.4167067811E+11 2.5338400E+02 3.5700000E-01 0.0000000E+00
1.4167111280E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4167154749E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4167198218E+11 2.5338400E+02 3.5700000E-01 0.0000000E+00
1.4167241688E+11 2.5338400E+02 3.5700000E-01 0.0000000E+00
1.4167285157E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4167328626E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4167372095E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4167415564E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4167459033E+11 2.5341400E+02 3.5700000E-01 0.0000000E+00
1.4167502503E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4167545972E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4167589441E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4167632910E+11 2.5335400E+02 3.5600000E-01 0.0000000E+00
1.4167676379E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4167719849E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4167763318E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4167806787E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4167850256E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4167893725E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4167937195E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4167980664E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4168024133E+11 2.5342200E+02 3.5700000E-01 0.0000000E+00
1.4168067602E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4168111071E+11 2.5342200E+02 3.5600000E-01 0.0000000E+00
1.4168154541E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
